row_id,source_id,dialect,split,granularity,source_text_raw,source_text_model,target_text_raw,target_text_model,quality_flags,reviewer_id,dialect_authenticity_1_to_5,target_adequacy_1_to_5,target_fluency_1_to_5,label_correct_yes_no,unsafe_or_pii_yes_no,review_notes
6b320859365a1ad8be4f0b2d75b8875ffa65fb1d640ef672c261de72826eeaa0,local_chatgaiyyaalap_v1,CHI,train,sentence,কেলা চুরির লাই ও ফাসি ন অয়,কেলা চুরির লাই ও ফাসি ন অয়,কলা চুরির জন্য ও ফাসি হয় না,কলা চুরির জন্য ও ফাসি হয় না,[],,,,,,,
c479a5c81982eb76f60a6089576703b8acb55c91305f09fb8ac9a680576706df,local_chatgaiyyaalap_v1,CHI,train,sentence,অ্যাঁই হার লগে কি হথা হই ন হই,অ্যাঁই হার লগে কি হথা হই ন হই,আমি কার সাথে কি কথা বলি না বলি,আমি কার সাথে কি কথা বলি না বলি,[],,,,,,,
033ba28bf500d1313069fc837f3365fee6b117dc51a4a7520a912ab642538369,local_chatgaiyyaalap_v1,CHI,train,sentence,হক্সোবাযার বুহর মাজে খোয়াব আজার,হক্সোবাযার বুহর মাজে খোয়াব আজার,কক্সবাজার বুকের মাঝে স্বপ্ন হাজার,কক্সবাজার বুকের মাঝে স্বপ্ন হাজার,[],,,,,,,
7cc1bb1c85960c134181285848fdd41f2e21b65d4f7a37f61a3109adaef05d61,local_chatgaiyyaalap_v1,CHI,train,phrase,আষাঢ় মাইস্যা ঝড়ে,আষাঢ় মাইস্যা ঝড়ে,আষষাঢ় মাসের ঝড়ের,আষষাঢ় মাসের ঝড়ের,[],,,,,,,
c1a05ae804f3928292607c310b67fc2c597665e9c8ea3cfa49fc3cf67f10923c,local_chatgaiyyaalap_v1,CHI,train,sentence,ফাখির কলরবে বন সুন্দর অই থাহে ইতারার,ফাখির কলরবে বন সুন্দর অই থাহে ইতারার,পাখির কলরবে বন সুন্দর হয়ে থাকে তাদের,পাখির কলরবে বন সুন্দর হয়ে থাকে তাদের,[],,,,,,,
91b2b5f6ecddde54b11c20e272597aaf2abdd20569205152452961a69e8e35a7,local_chatgaiyyaalap_v1,CHI,train,sentence,পশুর রাজা সিংহ বহুত ব্যুইড়া অই গেইয়্যে,পশুর রাজা সিংহ বহুত ব্যুইড়া অই গেইয়্যে,পশুর রাজা সিংহ অনেক বুড়ো হয়ে গেছে,পশুর রাজা সিংহ অনেক বুড়ো হয়ে গেছে,[],,,,,,,
c2b737d80a48bb0eb4ceedbd73b9326c5c2b1fa50f88ba619f8e8e6f9fb80cec,local_regional_text_corpus_v4,BAR,train,phrase,তুমি আ্যাকছের উদ্ভাবনী,তুমি আ্যাকছের উদ্ভাবনী,তুমি খুবই সৃজনশীল।,তুমি খুবই সৃজনশীল।,[],,,,,,,
b8d4494a4b0eb624fb623c8df57eb472f9ba26d441140c4d101f706558ff4eab,local_regional_text_corpus_v4,BAR,train,phrase,মুই জানি না,মুই জানি না,আমি জানি না,আমি জানি না,[],,,,,,,
27acdacdcfa84c0f8307042070fea8efda4377508857662142e492e992ae7d2c,local_regional_text_corpus_v4,BAR,train,sentence,হে একছের ডউররা,হে একছের ডউররা,ওরা সবাই একই ধরণের বদমাশ,ওরা সবাই একই ধরণের বদমাশ,[],,,,,,,
3cfb62f6fc922f35214fdfd69ce71ceec29c4f77079ad1f2062163f5e1a8b1c4,local_regional_text_corpus_v4,BAR,train,phrase,তুমি আ্যাকছের সহানুভূতিশীল,তুমি আ্যাকছের সহানুভূতিশীল,তুমি খুবই করুণাময়।,তুমি খুবই করুণাময়।,[],,,,,,,
36cf90730f3fabefbdafb624db72e966e134fea32f739480fb1bb8a976ec9b1d,local_regional_text_corpus_v4,BAR,train,sentence,তুমি কোন ইস্কুলে পড়ো,তুমি কোন ইস্কুলে পড়ো,তুমি কোন স্কুলে যাও?,তুমি কোন স্কুলে যাও?,[],,,,,,,
486cab4bd2e3f5240c673f15a0171c5a9e92453c248e5994113fd771d816e158,local_regional_text_corpus_v4,BAR,train,sentence,আল্লাহর ওয়াস্তে থাম ব্যাডা,আল্লাহর ওয়াস্তে থাম ব্যাডা,দয়া করে শান্ত হোন।,দয়া করে শান্ত হোন।,[],,,,,,,
b2759068a88b539784f00c1f971458ce0cc1d6007e47afb89221352381bc5df3,local_regional_text_corpus_v4,BAR,train,sentence,মুই এউক্কা ইন্টারবুতে আছি,মুই এউক্কা ইন্টারবুতে আছি,আমি একটা ইন্টারভিউতে আছি।,আমি একটা ইন্টারভিউতে আছি।,[],,,,,,,
85d135b9676618e7004401a315ba1d71c48dc972adc4d394c3f3680222f53428,local_regional_text_corpus_v4,BAR,train,sentence,মোর বেইন্নাহালে উইঠাই চা খাওনের অভ্যাস,মোর বেইন্নাহালে উইঠাই চা খাওনের অভ্যাস,আমার সকালে চা পান করার অভ্যাস আছে।,আমার সকালে চা পান করার অভ্যাস আছে।,[],,,,,,,
6f32869cff60effc5d406e9fd94e82aafae11c5f7b7a16741aaeac87f6ac3511,local_regional_text_corpus_v4,BAR,train,phrase,লগালগ আয়ো,লগালগ আয়ো,শীঘ্রই ফিরে এসো।,শীঘ্রই ফিরে এসো।,[],,,,,,,
d1aa483a28d770bf05683496f6a0fc283b58e4e87e83d11a69ec38b5c06c1f66,local_regional_text_corpus_v4,BAR,train,sentence,তোমার আনাগোনায় পরিবেশটা আনন্দিত,তোমার আনাগোনায় পরিবেশটা আনন্দিত,তোমার উপস্থিতি পরিবেশকে আলোকিত করে।,তোমার উপস্থিতি পরিবেশকে আলোকিত করে।,[],,,,,,,
314be9b90f95d2851bc7fe571e7454f5263aa7b71351583587bf547d7ad4a4ea,local_regional_text_corpus_v4,KHU,train,sentence,তোর বাবা এরকম সময় আইছে,তোর বাবা এরকম সময় আইছে,তোমার বাবা এই সময়ে এসেছিলেন।,তোমার বাবা এই সময়ে এসেছিলেন।,[],,,,,,,
ec2651761f5fca0027e5a3af5f313f59aa402de8920594e9b25bb9225efa0b55,local_regional_text_corpus_v4,KHU,test,sentence,এহনো ঘরডা ঝাড়ু দিস নাই,এহনো ঘরডা ঝাড়ু দিস নাই,তুমি এখনও ঘর ঝাড়ু দাওনি?,তুমি এখনও ঘর ঝাড়ু দাওনি?,[],,,,,,,
4511814e9ecfc1de2b3eb256958f647507502ed21b0346ab70859ef954702270,local_regional_text_corpus_v4,KHU,test,sentence,তোর লুঙ্গিডা ঠিকমতো পরস,তোর লুঙ্গিডা ঠিকমতো পরস,তোমার লুঙ্গি ঠিকমতো পরো!,তোমার লুঙ্গি ঠিকমতো পরো!,[],,,,,,,
ddd6191877a1bb2d93c4165986f324765261f25c97a22c837175908d244b75e6,local_regional_text_corpus_v4,KHU,train,sentence,তুই একটু হাস মনডা ভালো হইবো,তুই একটু হাস মনডা ভালো হইবো,"একটু হাসো, এটা আমাকে উৎসাহিত করবে।","একটু হাসো, এটা আমাকে উৎসাহিত করবে।",[],,,,,,,
805a2612484ff296f18fd11e348393c42aef2966ca0d8e8ae14e2e4d4cfeefc3,local_regional_text_corpus_v4,KHU,train,sentence,আমরা দেই শুনি বেলাতে পারি,আমরা দেই শুনি বেলাতে পারি,"তুমি যদি বলতে, আমি কিছুটা জানতে পারতাম।","তুমি যদি বলতে, আমি কিছুটা জানতে পারতাম।",[],,,,,,,
9b389c152acfeac904620d19fad84c232bb332e1a3fb22cc6400d4040ff3e5be,local_regional_text_corpus_v4,KHU,train,sentence,এই জায়গাডা অনেক পরিচিত,এই জায়গাডা অনেক পরিচিত,এই জায়গাটা খুব পরিচিত।,এই জায়গাটা খুব পরিচিত।,[],,,,,,,
162eb1beb983ebf912c3f80f5a8d9124ef90b27bb3bd120130c924d003d897a8,local_regional_text_corpus_v4,KHU,train,phrase,নতুনকিছু শেখো,নতুনকিছু শেখো,নতুন কিছু শিখুন।,নতুন কিছু শিখুন।,[],,,,,,,
2acb27623b57aaa5d139061a28c580923698eb04177c49e35d1d5da78b367be1,local_regional_text_corpus_v4,KHU,train,phrase,প্রত্যেকদিন পড়তি থাকো,প্রত্যেকদিন পড়তি থাকো,প্রতিদিন পড়াশোনা করো।,প্রতিদিন পড়াশোনা করো।,[],,,,,,,
72cb038fba651e0fec93b1320192183ded40f90999778f2930811b08c9821cee,local_regional_text_corpus_v4,KHU,train,sentence,এইডা কোন কথা হইলো,এইডা কোন কথা হইলো,এটা কী ধরণের কথাবার্তা?,এটা কী ধরণের কথাবার্তা?,[],,,,,,,
814cb3111cd38472c969eb21a68338dc2cb6164a205fa7e68efb275aa22b2558,local_regional_text_corpus_v4,KHU,train,sentence,আমরা সবাই সিনেমা দেখতি গিলাম,আমরা সবাই সিনেমা দেখতি গিলাম,আমরা সবাই সিনেমা দেখতে গিয়েছিলাম।,আমরা সবাই সিনেমা দেখতে গিয়েছিলাম।,[],,,,,,,
d8a14ecbf3df732437f1036b1e743583e4991de3f2b0489f7a82bf09ac168672,local_regional_text_corpus_v4,NAR,train,sentence,বাহ কেম্মা করে সম্ভব,বাহ কেম্মা করে সম্ভব,বাহ! এটা সম্ভব!,বাহ! এটা সম্ভব!,[],,,,,,,
c6c7fef0472c289fe2e023ca844682ff9d4806c10f9b70a6220076c73766320c,local_regional_text_corpus_v4,NAR,validation,sentence,মোর জন্য এক কাপ চা নিয়ে আহো,মোর জন্য এক কাপ চা নিয়ে আহো,আমাকে এক কাপ চা দাও।,আমাকে এক কাপ চা দাও।,[],,,,,,,
6928e26080e1ac1c53ad56c248f2520756f91ccfe7a6bc5b104c23aea9c97974,local_regional_text_corpus_v4,NAR,train,sentence,কামের প্রতি মনোযোগ দাও,কামের প্রতি মনোযোগ দাও,কাজে মনোযোগ দাও।,কাজে মনোযোগ দাও।,[],,,,,,,
de1b3c3b4dc98a98452944d21d62d1840d44fb604c4a85b5251821ea2c1bc1ad,local_regional_text_corpus_v4,NAR,train,sentence,তা তোমাগের এইহানে কিরকম আকাশ,তা তোমাগের এইহানে কিরকম আকাশ,"তাহলে, ওখানকার আকাশ তোমার কাছে কেমন?","তাহলে, ওখানকার আকাশ তোমার কাছে কেমন?",[],,,,,,,
f13a27f6b5b37b994978858404c5d96f2d94c808d9d7249e51220784eb0b0f8c,local_regional_text_corpus_v4,NAR,train,sentence,মুই আবার কাইলকে বিয়ে খাইতে যাবো,মুই আবার কাইলকে বিয়ে খাইতে যাবো,আমি আগামীকাল আবার একটা বিয়েতে যাব।,আমি আগামীকাল আবার একটা বিয়েতে যাব।,[],,,,,,,
eb8c94ff3c6bb849a646147fb341e267ad51d2d279e3e92c2d80491a4ede0697,local_regional_text_corpus_v4,NAR,test,sentence,আমি পতিদিন ব্যাম করি,আমি পতিদিন ব্যাম করি,আমি প্রতিদিন ব্যায়াম করি।,আমি প্রতিদিন ব্যায়াম করি।,[],,,,,,,
9361f921d3c58de2348a05c936b05d24ce5a90ea7b4a997539504a18f7fd3d7c,local_regional_text_corpus_v4,NAR,train,sentence,আমি রেইনফরেস্ট এতে গ্যাছিলাম,আমি রেইনফরেস্ট এতে গ্যাছিলাম,আমি রেইন ফরেস্টে গিয়েছিলাম।,আমি রেইন ফরেস্টে গিয়েছিলাম।,[],,,,,,,
d44e8b66a8a5c0d3f935f06ff6a866cb55983c8c629b67f53d77460dbb9e0922,local_regional_text_corpus_v4,NAR,train,sentence,একাউন্ট আপডেট করতে হেরে কইছিলাম,একাউন্ট আপডেট করতে হেরে কইছিলাম,আমি তাকে আমার অ্যাকাউন্ট আপডেট করতে বলেছিলাম।,আমি তাকে আমার অ্যাকাউন্ট আপডেট করতে বলেছিলাম।,[],,,,,,,
42eb4d083bb9d5d9fccae0f4df67d24a57271732b1cc88e885405dfef21fc591,local_regional_text_corpus_v4,NAR,train,sentence,তুমি কি ঘুরতে যাওয়ার জন্য তৈরি,তুমি কি ঘুরতে যাওয়ার জন্য তৈরি,তুমি কি ভ্রমণে যেতে প্রস্তুত?,তুমি কি ভ্রমণে যেতে প্রস্তুত?,[],,,,,,,
8571f0a193db8a97e0d62f2890c910a4d7731265868c5bcdfb19c29f0a37514b,local_regional_text_corpus_v4,NAR,test,phrase,কোনে যাবি,কোনে যাবি,তুমি কোথায় যাচ্ছ?,তুমি কোথায় যাচ্ছ?,[],,,,,,,
b2c8c70b5c6acbcffe88f593f7a09b2fa7b2dc0ac9c68d930e2321f38a6fdd44,local_regional_text_corpus_v4,RAN,validation,sentence,মিচছানা আগত আনু,মিচছানা আগত আনু,আমি একটু আগে এসেছি।,আমি একটু আগে এসেছি।,[],,,,,,,
b679cd3f93783d1f8b9ef4abe7ce7583ec9224d5f2b28381b30b565757001562,local_regional_text_corpus_v4,RAN,train,sentence,কি করলে ভাল হয় একনা পরামর্শ দিবেন,কি করলে ভাল হয় একনা পরামর্শ দিবেন,কোনটা করলে সবচেয়ে ভালো হবে? দয়া করে আমাকে কিছু পরামর্শ দিন।,কোনটা করলে সবচেয়ে ভালো হবে? দয়া করে আমাকে কিছু পরামর্শ দিন।,[],,,,,,,
ef23d068d027c44daf1795d2e249d4b966e395405b0133548a988c752caf1921,local_regional_text_corpus_v4,RAN,test,sentence,তাকে আছিস ক্যা,তাকে আছিস ক্যা,তুমি কেন তার সাথে লেগে আছো?,তুমি কেন তার সাথে লেগে আছো?,[],,,,,,,
25169727f4424affe022ad54779a9914971c0db2376467bdfb1fb6b68a7baa99,local_regional_text_corpus_v4,RAN,train,phrase,আঙ্গিনাখান সামটানু,আঙ্গিনাখান সামটানু,উঠোন পরিষ্কার করো।,উঠোন পরিষ্কার করো।,[],,,,,,,
2833623009370a80c65f827a1eb84de931b7e17f7be257e7c619b3ef842ec589,local_regional_text_corpus_v4,RAN,train,sentence,গোয়ালে গরু দুধ দিছে আজকে,গোয়ালে গরু দুধ দিছে আজকে,গোয়ালঘরের গরুটি আজ দুধ দিয়েছে।,গোয়ালঘরের গরুটি আজ দুধ দিয়েছে।,[],,,,,,,
bc8d73ba428ce11ee658d084c6a4468b8c8f971fccf4a6b8f8ae1a15eb912dda,local_regional_text_corpus_v4,RAN,train,sentence,আইজ বাইরোত যাবার মন নাই,আইজ বাইরোত যাবার মন নাই,আজ বাইরে যেতে ভালো লাগছে না।,আজ বাইরে যেতে ভালো লাগছে না।,[],,,,,,,
a6b45aeae082a34d56082eb7bfe5d349091f584b08ef05b7c0bf9279e90127d8,local_regional_text_corpus_v4,RAN,test,sentence,তুই সবাকই পুছ করি দেক,তুই সবাকই পুছ করি দেক,তুমি সবাইকে জিজ্ঞাসা করো।,তুমি সবাইকে জিজ্ঞাসা করো।,[],,,,,,,
a5485bf69870d56555509a66aef2ebf5005be057861dd8e71f468d953a87dae7,local_regional_text_corpus_v4,RAN,train,sentence,ইস্যারে দেখলে মাথা গরম হয়,ইস্যারে দেখলে মাথা গরম হয়,এটা দেখে আমার মাথা গরম হয়ে যাচ্ছে!,এটা দেখে আমার মাথা গরম হয়ে যাচ্ছে!,[],,,,,,,
57da3b8e2d0ba115b2fa1fbccfad340e3fb9ea8fd951a1b608732758356f67dc,local_regional_text_corpus_v4,RAN,test,sentence,তোমরা গুল্যা যে অমপুরের কতা নেকচেন মোক কইচেন,তোমরা গুল্যা যে অমপুরের কতা নেকচেন মোক কইচেন,"তোমরা সবাই রংপুরের কথা লেখো, আমাকে বলছো।","তোমরা সবাই রংপুরের কথা লেখো, আমাকে বলছো।",[],,,,,,,
509513a1cdd0b21be2191c0b950178da715dd309ba38f0c3509471d2e58c6fb8,local_regional_text_corpus_v4,RAN,train,sentence,গ্যাঁজাইয়া ঝাল দিছস নাকি,গ্যাঁজাইয়া ঝাল দিছস নাকি,তুমি কি খুব বেশি মশলা মেখেছো?,তুমি কি খুব বেশি মশলা মেখেছো?,[],,,,,,,
0adb4592bb74d257232f35bbd64479d1ad9050e31896ade1382993708c06d9eb,local_sylheti_translation_v2,SYL,train,sentence,আমার প্রেমর সাগর গো,আমার প্রেমর সাগর গো,আমার প্রেমের সাগর গো,আমার প্রেমের সাগর গো,[],,,,,,,
0e94459edde47d5b519d3a786f24aa63942783beffc9a67912d772e7606ef663,local_sylheti_translation_v2,SYL,test,sentence,ছোট ছোট মাছ মাটির নিচে পচাইয়া হুটকি বানায়,ছোট ছোট মাছ মাটির নিচে পচাইয়া হুটকি বানায়,ছোট ছোট মাছ মাটির নিচে পচিয়ে শুটকি বানানো হয়,ছোট ছোট মাছ মাটির নিচে পচিয়ে শুটকি বানানো হয়,[],,,,,,,
08b3477730987bf51b8906061e4ca0f6d0ba18919d2d07f0623b527e7cba9ed3,local_sylheti_translation_v2,SYL,validation,phrase,গুয়াল মাছ ,গুয়াল মাছ,বোয়াল মাছ: ,বোয়াল মাছ:,[],,,,,,,
3373d62b922f72b0d736bc4a4735f947533c4567fac88e73934cbcc3b1404526,local_sylheti_translation_v2,SYL,test,sentence,পিঁয়াজ লইয়া কদিন আগে কিতা না করলায়!,পিঁয়াজ লইয়া কদিন আগে কিতা না করলায়!,পেঁয়াজ নিয়ে কদিন আগে কী না করলে!,পেঁয়াজ নিয়ে কদিন আগে কী না করলে!,[],,,,,,,
6eec45957e33d41046de824d01dbb327af06b3ded2bd27bc3560c194a58aaaf2,local_sylheti_translation_v2,SYL,train,sentence,পড়শির ঘর থাকি পড়শির ঘরো যাই,পড়শির ঘর থাকি পড়শির ঘরো যাই,পড়শির ঘর থেকে পড়শির ঘরেই যাই,পড়শির ঘর থেকে পড়শির ঘরেই যাই,[],,,,,,,
415815a7787574d1d8351599a2046048f2905491065645e72805255023eb8948,local_sylheti_translation_v2,SYL,train,word,বারমাইয়া,বারমাইয়া,বারমাসি,বারমাসি,[],,,,,,,
fad81f99ee9a547c587b9beed97b3d065e8935a22eadd03f15f7eaa670674926,local_sylheti_translation_v2,SYL,train,sentence,আইবার সময় আব্বা-আম্মার পাড়া-প্রতিবেশীরে কইয়া আইতা,আইবার সময় আব্বা-আম্মার পাড়া-প্রতিবেশীরে কইয়া আইতা,আসার সময় আব্বা-আম্মার পাড়া-প্রতিবেশীরে বলে আসবেন,আসার সময় আব্বা-আম্মার পাড়া-প্রতিবেশীরে বলে আসবেন,[],,,,,,,
71da0145c52db6be14cde13ff02682a2b754012cbe7b797eeef89d11f75871c5,local_sylheti_translation_v2,SYL,validation,sentence,নিউ ইয়র্ক সিটিত বেটাগিরি,নিউ ইয়র্ক সিটিত বেটাগিরি,নিউ ইয়র্ক সিটিতে বেটাগিরি করি,নিউ ইয়র্ক সিটিতে বেটাগিরি করি,[],,,,,,,
52fa4f15162515c760a37faa44613c22325c5b4e3d55893da6758cc583c84d88,local_sylheti_translation_v2,SYL,train,sentence,তোমরা অখন এইটে ফড়ো,তোমরা অখন এইটে ফড়ো,তোমরা এখন এইটে পড়ো,তোমরা এখন এইটে পড়ো,[],,,,,,,
9d68a9b4ca56e7e4dbfbfe815f1a31646d1783351ae79ff3e909792045145a66,local_sylheti_translation_v2,SYL,train,sentence,য়্যারে আপ্নারে কইয়ার ওসমানী সাউবের কিতা পাউরে লিছেননি,য়্যারে আপ্নারে কইয়ার ওসমানী সাউবের কিতা পাউরে লিছেননি,এই যে আপনাকে বলছি ওসমানী সাহেবের কথা ভুলে গিয়েছেন নাকি ,এই যে আপনাকে বলছি ওসমানী সাহেবের কথা ভুলে গিয়েছেন নাকি,[],,,,,,,
b61a71bea6fcc1314a5f5bd18555e2682caaf5ea79056cb66f2b72b7581d1d0e,local_vashantor_v2,BAR,train,sentence,মাইয়াডা কাউরে বিয়া করতে রাজি হয় না,মাইয়াডা কাউরে বিয়া করতে রাজি হয় না,মেয়েটি  কাউকে বিয়ে করতে রাজি হয় না,মেয়েটি কাউকে বিয়ে করতে রাজি হয় না,[],,,,,,,
8e7458832ff39c0a0c8b905f127afe847ba42b990d5e40569c9a12375802fdbe,local_vashantor_v2,BAR,train,sentence,হ্যায় দ্যাখতে ম্যালা সুন্দর,হ্যায় দ্যাখতে ম্যালা সুন্দর,সে দেখতে অনেক সুন্দর ,সে দেখতে অনেক সুন্দর,[],,,,,,,
c322fabd99c0522f6ebb4669dffb2d006c3c0b667028bd066856f80533ee7034,local_vashantor_v2,BAR,train,sentence,সময় লাগছে তয় মুই জা হ্যার ধারেগোনে চাই হেইডা কিন্তু ঠিক বাইর কইররা আনছি,সময় লাগছে তয় মুই জা হ্যার ধারেগোনে চাই হেইডা কিন্তু ঠিক বাইর কইররা আনছি,সময় লেগেছে কিন্তু আমি যা তার থেকে চাই সেটা কিন্তু ঠিক বের করে এনেছি,সময় লেগেছে কিন্তু আমি যা তার থেকে চাই সেটা কিন্তু ঠিক বের করে এনেছি,[],,,,,,,
a2c5c0531a5f90655e2e0a45eafc60354fe0e1c60a630458b867088018fc0c1e,local_vashantor_v2,BAR,test,phrase,তোর পরিক্ষা কবে?,তোর পরিক্ষা কবে?,তোর পরিক্ষা কবে ?,তোর পরিক্ষা কবে?,"[""source_equals_target""]",,,,,,,
2def20a2da670df8fe7a9a53b3e111229d74c2d1306fbb5c5fef287585ca9920,local_vashantor_v2,BAR,train,sentence,জানিনা পানি পামু কি পামু না,জানিনা পানি পামু কি পামু না,জানিনা পানি পাবো নাকি পাবো না,জানিনা পানি পাবো নাকি পাবো না,[],,,,,,,
4b5cd72e18337a285561ce7823b9bf4820659ab0e31495678b5669caab115fa1,local_vashantor_v2,BAR,test,sentence,তোমার ভালোর লইজ্ঞাই মুই তোমারে থুইয়া দূরে চইল্লা আইছি,তোমার ভালোর লইজ্ঞাই মুই তোমারে থুইয়া দূরে চইল্লা আইছি,তোমার ভালোর জন্যই আমি তোমাকে ছেড়ে দূরে চলে আসছি ,তোমার ভালোর জন্যই আমি তোমাকে ছেড়ে দূরে চলে আসছি,[],,,,,,,
824afb241decafcbdb96bd84096b90854bd706d0c22688c41f18a2b3924e9397,local_vashantor_v2,BAR,train,sentence,গেদাকালের সৃতি মনে পইড়া যায়,গেদাকালের সৃতি মনে পইড়া যায়,ছোটবেলার স্মৃতিগুলো মনে পরে যায়,ছোটবেলার স্মৃতিগুলো মনে পরে যায়,[],,,,,,,
0d02cfef19fce09de0a83e450eb223008bc87ff53a37ed3c30763ba17c350816,local_vashantor_v2,BAR,train,sentence,যদি মুই জাইননা গেছি হুইননা মোর ক্ষেতি করার চেষ্টা করে,যদি মুই জাইননা গেছি হুইননা মোর ক্ষেতি করার চেষ্টা করে,যদি আমি জেনে গেছি শুনে আমার ক্ষতি করার চেষ্টা করে,যদি আমি জেনে গেছি শুনে আমার ক্ষতি করার চেষ্টা করে,[],,,,,,,
c39df9bba19a2c2d0881b0956c5239cfb8d5983720271c203a23bb4d0cc23b00,local_vashantor_v2,BAR,train,sentence,হ্যায় ইসকুলে যাইতে চায় না,হ্যায় ইসকুলে যাইতে চায় না,সে বিদ্যালয়ে যেতে চায় না,সে বিদ্যালয়ে যেতে চায় না,[],,,,,,,
55e3abb7415d2586d5757d7019a69e4ca66989bdd16b43d8f49be8fbca9d535f,local_vashantor_v2,BAR,train,sentence,আগে পরের হিসাব বাদ আইজগো কাইজ্জার বিষয় আব্বা বিদেশে থাহে,আগে পরের হিসাব বাদ আইজগো কাইজ্জার বিষয় আব্বা বিদেশে থাহে,আগে পরের হিসাব বাদ আজকে ঝগড়ার বিষয় আব্বু বিদেশে থাকে,আগে পরের হিসাব বাদ আজকে ঝগড়ার বিষয় আব্বু বিদেশে থাকে,[],,,,,,,
18518e7155842eb231975cedb4979ba25fcdd36df7bab75459b49685142228fb,local_vashantor_v2,CHI,train,sentence,বাসায় যোনের ফোথত ফ্লাইওভার সাইয়েরে হাবিব অবাক অই গিল,বাসায় যোনের ফোথত ফ্লাইওভার সাইয়েরে হাবিব অবাক অই গিল,বাসায় যাওয়ার পথে ফ্লাইওভার দেখে হাবিব অবাক হয়ে গেল,বাসায় যাওয়ার পথে ফ্লাইওভার দেখে হাবিব অবাক হয়ে গেল,[],,,,,,,
1013bcb628a1ba9361a9a84be5a1c59656446c782c9e570752768f363348e711,local_vashantor_v2,CHI,train,sentence,কিন্তু আঁই ত তোঁয়ার ফোয়ারে ন যাইয়্যুম,কিন্তু আঁই ত তোঁয়ার ফোয়ারে ন যাইয়্যুম,কিন্তু আমিতো তোমার সাথে যাবো না ,কিন্তু আমিতো তোমার সাথে যাবো না,[],,,,,,,
983218a8e2d947a48dc6751ae54e56ecd481dbe830b2301782c629ae03d346d9,local_vashantor_v2,CHI,validation,sentence,ঠান্ডা শরবত হাইলে গম লাইব দে তোয়ার,ঠান্ডা শরবত হাইলে গম লাইব দে তোয়ার,ঠাণ্ডা শরবত খেলে ভালো লাগবে তোমার ,ঠাণ্ডা শরবত খেলে ভালো লাগবে তোমার,[],,,,,,,
7d470435e2c3407b72b04c672c9a38e3bc2c7ef55060c5513305716f3a963dbf,local_vashantor_v2,CHI,train,sentence,অনর ফোয়ারে দেহা অই আসলেই কুব গম লাইজ্ঞে,অনর ফোয়ারে দেহা অই আসলেই কুব গম লাইজ্ঞে,আপনার সাথে দেখা হয়ে আসলেই খুব ভালো লাগলো,আপনার সাথে দেখা হয়ে আসলেই খুব ভালো লাগলো,[],,,,,,,
53a76623a54597d4ff2c09802eaf8ed621c564d7e8f5d2e613193dc60202d5e1,local_vashantor_v2,CHI,test,sentence,আর বন্ধুরার ফোয়ারিত ঘুইরত বহুত গম লাগে,আর বন্ধুরার ফোয়ারিত ঘুইরত বহুত গম লাগে,আমার বন্ধুদের সাথে ঘুরতে খুব ভালো লাগে,আমার বন্ধুদের সাথে ঘুরতে খুব ভালো লাগে,[],,,,,,,
3cfc2124d97dcc261d0e68c57a52b71fddfb7c123a7637e607bb1a62893509d2,local_vashantor_v2,CHI,train,sentence,"চুল ফরার সমইস্যা লই ডাক্তরর এডে গেইলাম, যাই এরে দেই ডাক্তর নিজেই টাক","চুল ফরার সমইস্যা লই ডাক্তরর এডে গেইলাম, যাই এরে দেই ডাক্তর নিজেই টাক","চুল পরার সমস্যা  নিয়ে ডাক্তারের কাছে গেছিলাম, গিয়ে দেখি ডাক্তার নিজেই টাক","চুল পরার সমস্যা নিয়ে ডাক্তারের কাছে গেছিলাম, গিয়ে দেখি ডাক্তার নিজেই টাক",[],,,,,,,
51106cf57a2eebc36860d6662e27f13c9ff15376e6b909966d8aeaafc5c8f4c6,local_vashantor_v2,CHI,train,sentence,আই খাবারে টক এব্বারে লোবাসি,আই খাবারে টক এব্বারে লোবাসি,আমি খাবারে টক খুব ভালোবাসি,আমি খাবারে টক খুব ভালোবাসি,[],,,,,,,
a6ad900733a0ea39c9975fcf816e4fe0b5005e590a30291fec1b0b1a3679220a,local_vashantor_v2,CHI,train,phrase,তুঁয়ার সুন্দর্যতা চাইদ্দি,তুঁয়ার সুন্দর্যতা চাইদ্দি,তোমার সৌন্দর্যোতা দেখছি ,তোমার সৌন্দর্যোতা দেখছি,[],,,,,,,
51cc6134adba83375206626968a7dc7e5e81337f814c3970a77ae82ed30bcab7,local_vashantor_v2,CHI,train,sentence,আঁই তোয়াঁরে বালো ন বাসি,আঁই তোয়াঁরে বালো ন বাসি,আমি তোমায় ভালবাসি না,আমি তোমায় ভালবাসি না,[],,,,,,,
be3933e443ba6a8982b89a4b551fd7ae1b51512f24a95b5bbc5fc85d2eee8ab7,local_vashantor_v2,CHI,train,sentence,ডর ভোইন কিছু ফেয়ারা কিন্নে,ডর ভোইন কিছু ফেয়ারা কিন্নে, বড়ো বোন কিছু পেয়ারা কিনল,বড়ো বোন কিছু পেয়ারা কিনল,[],,,,,,,
3ccfccc709a5032b6998660f9ede1b4a1e3d5765ccdbcd3e289e436f8a33ed86,local_vashantor_v2,MYM,test,sentence,আমার ঘুরতে মেলা ভালা লাগে,আমার ঘুরতে মেলা ভালা লাগে,আমার ঘুরতে অনেক ভালো  লাগে,আমার ঘুরতে অনেক ভালো লাগে,[],,,,,,,
